,net_alan,brut_alan,kredi_durumu,kat_sayisi,isitma,bulundugu_kat,bina_yasi,esya,kullanim_durumu,fiyat,il,ilce,mahalle,oda_sayisi,toplam_oda_sayisi,lat,lng
9430,150,160,0,4,2,4,0,0,0,1360000,İstanbul,Sultanbeyli,Mimar Sinan, 2 + 1 ,3,40.9670242,29.2671314
9431,110,135,1,6,2,0,0,0,0,1550000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9432,109,110,0,5,2,4,0,0,0,2300000,İstanbul,Sultanbeyli,Battalgazi, 4 + 2 ,6,40.9670242,29.2671314
9433,109,110,0,5,2,4,0,0,0,830000,İstanbul,Sultanbeyli,Battalgazi, 2 + 1 ,3,40.9670242,29.2671314
9434,135,145,1,5,2,5,0,0,3,1470000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9435,110,140,1,4,2,4,8,0,0,1550000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9436,120,140,1,4,2,4,8,0,1,1570000,İstanbul,Sultanbeyli,Battalgazi, 3 + 1 ,4,40.9670242,29.2671314
9437,110,130,1,7,2,2,0,0,0,2250000,İstanbul,Sultanbeyli,Battalgazi, 4 + 2 ,6,40.9670242,29.2671314
9438,109,110,0,5,2,1,0,0,0,1400000,İstanbul,Sultanbeyli,Necip Fazıl, 2 + 1 ,3,40.9670242,29.2671314
9439,109,110,0,5,2,1,0,0,0,1050000,İstanbul,Sultanbeyli,Battalgazi, 4 + 1 ,5,40.9670242,29.2671314
9440,110,120,1,4,2,3,0,0,0,1550000,İstanbul,Sultanbeyli,Necip Fazıl, 2 + 1 ,3,40.9670242,29.2671314
9441,110,120,1,5,2,2,1,0,0,1550000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9442,120,125,1,4,2,1,1,0,0,800000,İstanbul,Sultanbeyli,Adil, 1 + 1 ,2,40.9670242,29.2671314
9443,110,135,1,3,2,1,0,0,1,1845000,İstanbul,Sultanbeyli,Mimar Sinan, 3 + 1 ,4,40.9670242,29.2671314
9444,110,120,1,4,2,3,0,0,0,1300000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9445,105,120,1,5,2,3,0,0,0,1520000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9446,110,120,1,5,2,3,0,0,0,1350000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9447,120,130,1,4,2,4,0,0,0,1810000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9448,110,125,1,5,2,2,0,0,0,1259000,İstanbul,Sultanbeyli,Mimar Sinan, 3 + 1 ,4,40.9670242,29.2671314
9449,120,130,1,6,2,3,2,0,1,1310000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9450,110,120,1,6,2,4,0,0,0,1530000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9451,130,140,1,6,3,2,4,0,0,1400000,İstanbul,Sultanbeyli,Battalgazi, 2 + 1 ,3,40.9670242,29.2671314
9452,110,120,1,6,2,1,0,0,0,1950000,İstanbul,Sultanbeyli,Orhangazi, 2 + 1 ,3,40.9670242,29.2671314
9453,140,175,1,5,2,5,4,0,0,2100000,İstanbul,Sultanbeyli,Necip Fazıl, 4 + 1 ,5,40.9670242,29.2671314
9454,105,115,1,6,2,3,0,0,0,2000000,İstanbul,Sultanbeyli,Orhangazi, 3 + 1 ,4,40.9670242,29.2671314
9455,150,170,1,5,2,5,0,4,0,890000,İstanbul,Sultanbeyli,Necip Fazıl, 2 + 1 ,3,40.9670242,29.2671314
9456,140,155,1,7,2,7,1,4,0,1400000,İstanbul,Sultanbeyli,Orhangazi, 2 + 1 ,3,40.9670242,29.2671314
9457,140,168,1,6,3,5,0,4,0,1450000,İstanbul,Sultanbeyli,Necip Fazıl, 2 + 1 ,3,40.9670242,29.2671314
9458,145,168,1,6,2,1,0,4,0,1650000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9459,120,140,1,6,2,6,0,4,0,2965000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9460,104,110,1,5,2,1,0,0,0,2965000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9461,130,164,1,4,2,4,3,0,2,2350000,İstanbul,Sultanbeyli,Adil, 4 + 1 ,5,40.9670242,29.2671314
9462,110,125,1,4,2,1,0,0,0,1250000,İstanbul,Sultanbeyli,Yavuz Selim, 2 + 1 ,3,40.9670242,29.2671314
9463,110,125,1,4,2,1,0,0,0,1250000,İstanbul,Sultanbeyli,Adil, 3 + 1 ,4,40.9670242,29.2671314
9464,146,160,1,5,2,5,0,0,0,1600000,İstanbul,Sultanbeyli,Adil, 2 + 1 ,3,40.9670242,29.2671314
9465,130,145,1,4,2,0,4,0,1,1500000,İstanbul,Sultanbeyli,Mimar Sinan, 2 + 1 ,3,40.9670242,29.2671314
9466,130,150,1,5,2,5,0,0,3,3000000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 2 ,4,40.9918737,28.7711956
9467,115,130,1,5,2,5,0,0,3,2550000,İstanbul,Küçükçekmece,Cumhuriyet, 3 + 2 ,5,40.9918737,28.7711956
9468,150,165,0,5,2,5,28,0,2,2050000,İstanbul,Küçükçekmece,Cumhuriyet, 5 + 1 ,6,40.9918737,28.7711956
9469,150,190,0,5,2,1,8,0,2,1615000,İstanbul,Küçükçekmece,Kanarya, 3 + 1 ,4,40.9918737,28.7711956
9470,130,150,1,5,2,5,0,0,3,2100000,İstanbul,Küçükçekmece,Cumhuriyet, 3 + 1 ,4,40.9918737,28.7711956
9471,120,135,1,10,2,10,3,0,1,2050000,İstanbul,Küçükçekmece,Cumhuriyet, 5 + 1 ,6,40.9918737,28.7711956
9472,150,165,0,5,2,5,28,0,2,1950000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9473,120,130,1,4,0,2,3,0,0,2850000,İstanbul,Küçükçekmece,İnönü, 1 + 1 ,2,40.9918737,28.7711956
9474,130,150,1,4,2,4,13,0,0,1270000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9475,120,150,1,15,0,1,13,0,0,1245000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9476,110,147,1,20,2,15,8,2,0,975000,İstanbul,Küçükçekmece,Yeşilova, 2 + 1 ,3,40.9918737,28.7711956
9477,123,178,1,15,3,7,1,2,1,4200000,İstanbul,Küçükçekmece,Fatih, 3 + 1 ,4,40.9918737,28.7711956
9478,140,150,1,4,2,3,23,0,2,2850000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9479,150,160,1,3,3,3,0,2,0,1999000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9480,110,125,1,5,2,3,43,0,2,4250000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9481,130,160,1,9,2,5,8,4,1,2075000,İstanbul,Küçükçekmece,Atakent, 2 + 1 ,3,40.9918737,28.7711956
9482,120,160,1,5,2,4,0,3,0,1800000,İstanbul,Küçükçekmece,Yeni Mahalle, 2 + 1 ,3,40.9918737,28.7711956
9483,110,120,1,15,2,9,3,0,0,775000,İstanbul,Küçükçekmece,Atatürk, 2 + 1 ,3,40.9918737,28.7711956
9484,140,288,1,15,3,12,0,0,1,1990000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9485,105,110,1,3,2,2,5,0,2,4000000,İstanbul,Küçükçekmece,İstasyon, 4 + 2 ,6,40.9918737,28.7711956
9486,115,176,1,8,2,5,2,0,2,1600000,İstanbul,Küçükçekmece,Sultan Murat, 2 + 1 ,3,40.9918737,28.7711956
9487,130,155,1,10,2,0,8,0,2,2575000,İstanbul,Küçükçekmece,Yeşilova, 2 + 1 ,3,40.9918737,28.7711956
9488,120,150,1,5,2,1,18,0,2,1500000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9489,145,155,1,15,2,1,8,0,1,1750000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9490,115,125,1,6,2,3,23,0,2,1600000,İstanbul,Küçükçekmece,Cumhuriyet, 3 + 1 ,4,40.9918737,28.7711956
9491,110,115,1,5,2,5,43,0,2,3490000,İstanbul,Küçükçekmece,Atakent, 1 + 1 ,2,40.9918737,28.7711956
9492,106,110,1,4,2,1,23,0,1,3000000,İstanbul,Küçükçekmece,Gültepe, 3 + 1 ,4,40.9918737,28.7711956
9493,115,125,1,7,2,3,23,4,2,2700000,İstanbul,Küçükçekmece,Halkalı Merkez, 2 + 1 ,3,40.9918737,28.7711956
9494,130,151,1,4,2,2,4,4,1,2000000,İstanbul,Küçükçekmece,Halkalı Merkez, 1 + 1 ,2,40.9918737,28.7711956
9495,126,159,0,9,3,2,0,4,3,3600000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9496,108,159,0,10,2,6,0,4,3,3950000,İstanbul,Küçükçekmece,Cennet, 5 + 1 ,6,40.9918737,28.7711956
9497,125,140,1,4,2,2,8,0,1,2850000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9498,110,125,1,5,2,1,1,0,0,4500000,İstanbul,Küçükçekmece,Cennet, 5 + 1 ,6,40.9918737,28.7711956
9499,110,125,1,4,2,0,23,0,2,1900000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9500,120,135,1,15,2,4,13,1,1,3399999,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9501,110,115,1,5,2,1,8,0,2,4299999,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9502,110,126,0,5,1,2,23,0,2,1850000,İstanbul,Küçükçekmece,Kanarya, 3 + 2 ,5,40.9918737,28.7711956
9503,103,135,0,5,2,5,0,4,0,1450000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9504,116,145,1,15,0,3,0,0,0,1800000,İstanbul,Küçükçekmece,İstasyon, 2 + 1 ,3,40.9918737,28.7711956
9505,116,145,1,15,0,1,0,0,0,3750000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9506,128,135,1,15,2,1,0,0,3,3350000,İstanbul,Küçükçekmece,İstasyon, 2 + 1 ,3,40.9918737,28.7711956
9507,140,150,1,15,2,1,0,0,0,4150000,İstanbul,Küçükçekmece,İstasyon, 3 + 1 ,4,40.9918737,28.7711956
9508,128,135,1,15,2,1,0,0,0,1850000,İstanbul,Küçükçekmece,Yeni Mahalle, 2 + 1 ,3,40.9918737,28.7711956
9509,128,135,1,15,2,1,0,0,0,970000,İstanbul,Küçükçekmece,Atatürk, 2 + 1 ,3,40.9918737,28.7711956
9510,140,150,1,15,2,1,0,0,0,1850000,İstanbul,Küçükçekmece,Gültepe, 2 + 1 ,3,40.9918737,28.7711956
9511,120,150,1,5,2,1,18,0,1,3200000,İstanbul,Küçükçekmece,Fatih, 1 + 1 ,2,40.9918737,28.7711956
9512,130,145,1,3,2,3,0,0,0,1700000,İstanbul,Küçükçekmece,İstasyon, 1 + 1 ,2,40.9918737,28.7711956
9513,145,150,1,3,2,3,3,1,2,2200000,İstanbul,Küçükçekmece,İstasyon, 3 + 1 ,4,40.9918737,28.7711956
9514,123,178,1,15,2,7,1,2,1,1800000,İstanbul,Küçükçekmece,İstasyon, 2 + 1 ,3,40.9918737,28.7711956
9515,125,135,1,4,2,2,0,0,0,2100000,İstanbul,Küçükçekmece,İstasyon, 3 + 1 ,4,40.9918737,28.7711956
9516,125,135,1,4,2,1,0,0,0,3580000,İstanbul,Küçükçekmece,İstasyon, 6 + 1 ,7,40.9918737,28.7711956
9517,125,135,1,4,2,0,0,0,0,2599000,İstanbul,Küçükçekmece,İstasyon, 3 + 1 ,4,40.9918737,28.7711956
9518,130,145,1,4,2,3,8,0,1,1850000,İstanbul,Küçükçekmece,İstasyon, 2 + 1 ,3,40.9918737,28.7711956
9519,110,128,1,4,2,1,0,0,0,1900000,İstanbul,Küçükçekmece,Kanarya, 2 + 1 ,3,40.9918737,28.7711956
9520,107,160,0,7,3,0,0,4,3,2450000,İstanbul,Küçükçekmece,Yeni Mahalle, 2 + 1 ,3,40.9918737,28.7711956
9521,102,147,1,15,3,2,1,2,0,3950000,İstanbul,Küçükçekmece,Halkalı Merkez, 2 + 1 ,3,40.9918737,28.7711956
9522,125,135,1,4,2,1,23,0,2,1350000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9523,140,160,1,5,2,5,0,3,0,3160000,İstanbul,Küçükçekmece,Atakent, 2 + 1 ,3,40.9918737,28.7711956
9524,116,145,1,15,2,1,0,0,3,4000000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9525,103,149,0,8,2,5,0,4,3,3499000,İstanbul,Küçükçekmece,Cumhuriyet, 2 + 1 ,3,40.9918737,28.7711956
9526,120,135,1,5,2,5,28,0,2,3200000,İstanbul,Küçükçekmece,İnönü, 5 + 2 ,7,40.9918737,28.7711956
9527,150,220,1,4,2,4,4,0,3,4050000,İstanbul,Küçükçekmece,İstasyon, 4 + 1 ,5,40.9918737,28.7711956
9528,150,178,1,5,2,3,5,1,1,1799999,İstanbul,Küçükçekmece,Halkalı Merkez, 1 + 1 ,2,40.9918737,28.7711956
9529,117,163,0,8,0,1,0,0,0,4299999,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9530,111,234,0,6,2,6,0,4,3,3350000,İstanbul,Küçükçekmece,İstasyon, 2 + 1 ,3,40.9918737,28.7711956
9531,113,178,0,9,2,7,0,0,0,3300000,İstanbul,Küçükçekmece,Halkalı Merkez, 4 + 1 ,5,40.9918737,28.7711956
9532,150,160,1,5,2,3,8,0,0,2099000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9533,115,120,0,5,2,5,28,0,1,2000000,İstanbul,Küçükçekmece,Cumhuriyet, 3 + 1 ,4,40.9918737,28.7711956
9534,105,120,1,4,2,2,13,0,2,1600000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9535,110,120,0,4,2,0,4,1,0,980000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9536,110,120,0,4,2,2,23,4,2,1750000,İstanbul,Küçükçekmece,Halkalı Merkez, 2 + 1 ,3,40.9918737,28.7711956
9537,135,150,1,15,3,0,8,2,2,1999000,İstanbul,Küçükçekmece,Fevzi Çakmak, 3 + 1 ,4,40.9918737,28.7711956
9538,128,138,1,3,2,2,8,0,1,2000000,İstanbul,Küçükçekmece,Cumhuriyet, 4 + 2 ,6,40.9918737,28.7711956
9539,140,160,1,3,2,3,2,0,1,1200000,İstanbul,Küçükçekmece,Yeni Mahalle, 2 + 1 ,3,40.9918737,28.7711956
9540,150,160,0,6,2,2,28,0,0,1135000,İstanbul,Küçükçekmece,Yeni Mahalle, 2 + 1 ,3,40.9918737,28.7711956
9541,120,135,1,3,2,2,0,0,0,1090000,İstanbul,Küçükçekmece,Mehmet Akif, 2 + 1 ,3,40.9918737,28.7711956
9542,120,130,0,5,2,2,23,0,1,3730000,İstanbul,Küçükçekmece,Cumhuriyet, 3 + 1 ,4,40.9918737,28.7711956
9543,146,160,1,3,2,2,13,0,1,1450000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9544,140,150,0,5,2,3,23,0,1,1750000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9545,130,140,1,5,2,4,33,0,2,2100000,İstanbul,Küçükçekmece,Atakent, 2 + 1 ,3,40.9918737,28.7711956
9546,130,140,1,5,2,5,28,1,2,2750000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9547,115,125,1,3,2,2,0,0,0,2700000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9548,130,140,1,5,2,4,33,0,3,2600000,İstanbul,Küçükçekmece,İnönü, 4 + 2 ,6,40.9918737,28.7711956
9549,110,130,1,10,2,3,8,0,1,3600000,İstanbul,Küçükçekmece,Atakent, 3 + 1 ,4,40.9918737,28.7711956
9550,135,155,1,9,2,1,8,0,2,2600000,İstanbul,Küçükçekmece,İnönü, 4 + 2 ,6,40.9918737,28.7711956
9551,110,132,1,15,2,2,13,1,2,1690000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9552,105,120,0,5,2,0,23,0,1,1950000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9553,150,165,1,3,2,3,0,0,0,2290000,İstanbul,Küçükçekmece,İnönü, 4 + 1 ,5,40.9918737,28.7711956
9554,115,120,1,3,2,1,13,0,1,2850000,İstanbul,Küçükçekmece,İnönü, 4 + 2 ,6,40.9918737,28.7711956
9555,140,165,1,3,2,3,0,0,0,1230000,İstanbul,Küçükçekmece,Halkalı Merkez, 2 + 1 ,3,40.9918737,28.7711956
9556,113,120,1,3,2,1,0,0,0,1990000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9557,130,149,1,15,2,1,8,2,2,1600000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9558,120,130,1,5,2,3,38,0,3,2650000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9559,120,135,1,3,2,2,0,0,0,3450000,İstanbul,Küçükçekmece,Yeşilova, 4 + 2 ,6,40.9918737,28.7711956
9560,125,135,1,10,2,4,8,0,3,2800000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9561,150,170,1,3,2,3,0,0,0,2890000,İstanbul,Küçükçekmece,Yeşilova, 3 + 2 ,5,40.9918737,28.7711956
9562,150,175,1,2,2,2,8,0,0,3600000,İstanbul,Küçükçekmece,Atakent, 1 + 1 ,2,40.9918737,28.7711956
9563,110,130,1,15,2,5,23,0,2,3300000,İstanbul,Küçükçekmece,Cennet, 4 + 2 ,6,40.9918737,28.7711956
9564,125,135,0,5,2,4,28,0,3,2100000,İstanbul,Küçükçekmece,Cennet, 2 + 1 ,3,40.9918737,28.7711956
9565,112,237,0,15,2,6,0,2,0,2600000,İstanbul,Küçükçekmece,Halkalı Merkez, 2 + 1 ,3,40.9918737,28.7711956
9566,116,132,1,15,2,1,13,4,2,1525000,İstanbul,Küçükçekmece,Atakent, 1 + 1 ,2,40.9918737,28.7711956
9567,116,132,1,15,2,1,8,4,2,3150000,İstanbul,Küçükçekmece,Yeşilova, 4 + 2 ,6,40.9918737,28.7711956
9568,150,170,1,3,2,3,0,0,0,1500000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9569,110,120,1,3,2,1,13,0,1,1550000,İstanbul,Küçükçekmece,Atakent, 1 + 1 ,2,40.9918737,28.7711956
9570,125,135,1,10,3,4,8,0,1,4000000,İstanbul,Küçükçekmece,Cennet, 5 + 2 ,7,40.9918737,28.7711956
9571,120,135,0,5,2,0,23,0,0,1750000,İstanbul,Küçükçekmece,Yeşilova, 3 + 1 ,4,40.9918737,28.7711956
9572,125,135,0,5,2,4,28,0,2,1670000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9573,125,135,0,5,2,2,28,0,2,1495000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9574,120,130,1,5,2,2,33,0,2,950000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9575,120,130,1,3,2,2,8,0,0,1390000,İstanbul,Küçükçekmece,İnönü, 2 + 1 ,3,40.9918737,28.7711956
9576,110,120,1,3,2,1,13,0,1,4056000,İstanbul,Küçükçekmece,Yeni Mahalle, 3 + 2 ,5,40.9918737,28.7711956
9577,115,125,1,3,2,1,0,0,0,1345000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9578,120,125,1,9,2,9,23,0,1,1997000,İstanbul,Küçükçekmece,İnönü, 5 + 1 ,6,40.9918737,28.7711956
9579,135,140,1,2,2,2,8,0,1,2600000,İstanbul,Küçükçekmece,İnönü, 4 + 2 ,6,40.9918737,28.7711956
9580,135,140,1,2,2,2,8,0,2,1990000,İstanbul,Küçükçekmece,İnönü, 3 + 1 ,4,40.9918737,28.7711956
9581,115,120,1,3,2,1,8,0,0,765000,İstanbul,Küçükçekmece,Atatürk, 2 + 1 ,3,40.9918737,28.7711956
9582,115,125,1,3,2,1,0,0,0,3490000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9583,140,152,1,15,2,11,13,0,1,3400000,İstanbul,Küçükçekmece,İstasyon, 3 + 1 ,4,40.9918737,28.7711956
9584,115,165,0,8,3,5,0,2,3,2250000,İstanbul,Küçükçekmece,Atakent, 2 + 1 ,3,40.9918737,28.7711956
9585,110,138,1,20,2,7,8,2,1,1550000,İstanbul,Küçükçekmece,Halkalı Merkez, 3 + 1 ,4,40.9918737,28.7711956
9586,130,165,1,9,2,7,8,0,2,2250000,İstanbul,Küçükçekmece,Atakent, 3 + 1 ,4,40.9918737,28.7711956
9587,120,130,1,4,2,3,23,0,2,1725000,İstanbul,Küçükçekmece,Atakent, 1 + 1 ,2,40.9918737,28.7711956
9588,135,155,1,8,2,1,8,2,2,1050000,İstanbul,Küçükçekmece,Fevzi Çakmak, 1 + 1 ,2,40.9918737,28.7711956
9589,105,120,1,15,2,3,13,4,2,3500000,İstanbul,Küçükçekmece,Atakent, 3 + 1 ,4,40.9918737,28.7711956
9590,105,125,1,4,2,2,28,4,2,3800000,İstanbul,Küçükçekmece,Atatürk, 3 + 1 ,4,40.9918737,28.7711956
9591,105,115,1,5,2,3,5,0,1,3950000,İstanbul,Küçükçekmece,Mehmet Akif, 4 + 2 ,6,40.9918737,28.7711956
9592,101,134,1,20,2,4,8,4,2,3400000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9593,150,160,1,3,2,3,0,0,0,2650000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9594,150,160,1,4,2,4,3,0,2,3350000,İstanbul,Küçükçekmece,Atakent, 3 + 1 ,4,40.9918737,28.7711956
9595,110,132,1,15,2,2,13,1,2,1800000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9596,110,128,1,6,2,2,4,0,2,3650000,İstanbul,Küçükçekmece,Yeşilova, 4 + 2 ,6,40.9918737,28.7711956
9597,150,175,1,2,2,2,8,0,1,1750000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9598,110,120,1,5,2,3,33,0,2,2350000,İstanbul,Küçükçekmece,Yeşilova, 3 + 1 ,4,40.9918737,28.7711956
9599,115,125,1,3,2,1,0,0,0,2600000,İstanbul,Küçükçekmece,Cennet, 3 + 1 ,4,40.9918737,28.7711956
9600,130,140,1,5,2,5,28,1,2,2650000,İstanbul,Küçükçekmece,Cennet, 4 + 1 ,5,40.9918737,28.7711956
9601,120,130,1,4,3,3,13,2,2,1490000,İstanbul,Şile,Çavuş, 1 + 1 ,2,41.1744067,29.6125216
9602,140,170,1,4,2,3,0,0,0,2850000,İstanbul,Şile,Balibey, 2 + 1 ,3,41.1744067,29.6125216
9603,125,140,1,4,2,4,23,0,0,1950000,İstanbul,Şile,Çavuş, 4 + 2 ,6,41.1744067,29.6125216
9604,150,160,1,4,2,4,23,0,0,2190000,İstanbul,Şile,Çavuş, 4 + 1 ,5,41.1744067,29.6125216
9605,120,135,1,5,2,2,18,0,1,1640000,İstanbul,Şile,Çavuş, 2 + 1 ,3,41.1744067,29.6125216
9606,110,125,1,4,2,3,18,0,1,1997500,İstanbul,Şile,Balibey, 2 + 1 ,3,41.1744067,29.6125216
9607,115,125,1,4,2,2,0,0,0,3250000,İstanbul,Bayrampaşa,Kartaltepe, 3 + 1 ,4,41.0344791,28.9119307
9608,145,170,1,4,2,3,4,0,1,3550000,İstanbul,Bayrampaşa,Cevatpaşa, 4 + 2 ,6,41.0344791,28.9119307
9609,140,150,1,4,2,3,28,4,2,1850000,İstanbul,Bayrampaşa,Muratpaşa, 3 + 1 ,4,41.0344791,28.9119307
9610,134,150,1,3,2,1,23,0,1,3000000,İstanbul,Bayrampaşa,Kartaltepe, 3 + 1 ,4,41.0344791,28.9119307
9611,105,115,1,5,3,2,18,0,2,1430000,İstanbul,Bayrampaşa,Cevatpaşa, 2 + 1 ,3,41.0344791,28.9119307
9612,110,120,0,5,1,5,33,0,1,940000,İstanbul,Bayrampaşa,Kartaltepe, 2 + 1 ,3,41.0344791,28.9119307
9613,140,160,1,3,2,3,13,0,2,3950000,İstanbul,Bayrampaşa,Yıldırım, 4 + 2 ,6,41.0344791,28.9119307
9614,125,150,1,3,2,3,13,4,2,3450000,İstanbul,Bayrampaşa,Kartaltepe, 2 + 2 ,4,41.0344791,28.9119307
9615,145,160,0,3,3,2,28,0,0,2250000,İstanbul,Bayrampaşa,Altıntepsi, 3 + 1 ,4,41.0344791,28.9119307
9616,105,110,1,5,2,-1,0,0,0,1700000,İstanbul,Bayrampaşa,Terazidere, 3 + 1 ,4,41.0344791,28.9119307
9617,118,135,1,6,2,6,28,0,1,1280000,İstanbul,Bayrampaşa,Yenidoğan, 3 + 1 ,4,41.0344791,28.9119307
9618,105,115,1,3,3,0,0,0,0,2270000,İstanbul,Bayrampaşa,Altıntepsi, 3 + 1 ,4,41.0344791,28.9119307
9619,125,135,0,4,2,2,13,0,1,2000000,İstanbul,Beykoz,Kavacık, 3 + 1 ,4,41.1176978,29.098210947911433
9620,110,125,0,4,2,3,23,0,1,2800000,İstanbul,Beykoz,Tokatköy, 3 + 1 ,4,41.1176978,29.098210947911433
9621,125,135,0,8,3,0,18,0,1,3000000,İstanbul,Beykoz,Kavacık, 3 + 1 ,4,41.1176978,29.098210947911433
9622,110,120,0,4,2,4,18,0,0,3000000,İstanbul,Beykoz,Kavacık, 2 + 1 ,3,41.1176978,29.098210947911433
9623,120,130,0,6,2,1,18,0,2,2200000,İstanbul,Beykoz,Kavacık, 3 + 1 ,4,41.1176978,29.098210947911433
9624,120,130,0,9,2,0,13,0,0,4500000,İstanbul,Beykoz,Kavacık, 2 + 1 ,3,41.1176978,29.098210947911433
9625,120,130,0,6,2,6,18,0,2,3300000,İstanbul,Beykoz,Kavacık, 2 + 1 ,3,41.1176978,29.098210947911433
9626,120,130,0,6,2,6,18,0,1,3300000,İstanbul,Beykoz,Kavacık, 2 + 1 ,3,41.1176978,29.098210947911433
9627,120,130,0,4,2,3,28,0,0,1650000,İstanbul,Çatalca,Ferhatpaşa, 3 + 1 ,4,41.1435632,28.4619692
9628,135,150,1,5,2,4,8,0,2,3300000,İstanbul,Çatalca,Ferhatpaşa, 3 + 1 ,4,41.1435632,28.4619692
9629,125,135,1,5,2,3,8,0,1,2650000,İstanbul,Çatalca,Ferhatpaşa, 3 + 1 ,4,41.1435632,28.4619692
